Datetime,Open,High,Low,Close,Volume
1710470160000,3812.15,3814.04,3802.07,3804.02,5471.541
1710470160000,3812.15,3814.04,3802.07,3803.70,5473.381
1710470160000,3812.15,3814.04,3802.07,3803.56,5484.297
1710470160000,3812.15,3814.04,3802.07,3803.13,5489.943
1710470160000,3812.15,3814.04,3802.07,3803.69,5509.914
1710470160000,3812.15,3814.04,3802.07,3802.98,5543.546
1710470160000,3812.15,3814.04,3802.07,3802.40,5583.419
1710470160000,3812.15,3814.04,3802.07,3802.41,5589.155
1710470160000,3812.15,3814.04,3802.07,3802.40,5590.096
1710470160000,3812.15,3814.04,3801.40,3802.33,5753.574
1710470160000,3812.15,3814.04,3801.40,3802.44,5763.913
1710470160000,3812.15,3814.04,3801.40,3802.67,5778.255
1710470160000,3812.15,3814.04,3801.40,3802.67,5783.252
1710470160000,3812.15,3814.04,3801.40,3802.90,5788.881
1710470160000,3812.15,3814.04,3801.40,3802.96,5817.899
1710470160000,3812.15,3814.04,3801.40,3803.24,5822.521
1710470160000,3812.15,3814.04,3801.40,3803.39,5827.320
1710470160000,3812.15,3814.04,3801.40,3802.66,5900.463
1710470160000,3812.15,3814.04,3801.40,3802.67,5915.610
1710470160000,3812.15,3814.04,3801.40,3803.09,5920.896
1710470160000,3812.15,3814.04,3801.40,3803.10,5921.791
1710470160000,3812.15,3814.04,3801.40,3802.73,5993.301
1710470160000,3812.15,3814.04,3801.40,3802.66,6013.705
1710470160000,3812.15,3814.04,3801.40,3802.40,6017.979
1710470160000,3812.15,3814.04,3801.40,3802.40,6018.690
1710470160000,3812.15,3814.04,3801.40,3801.75,6038.443
1710470160000,3812.15,3814.04,3801.40,3801.61,6041.995
1710470160000,3812.15,3814.04,3801.40,3801.61,6042.099
1710470160000,3812.15,3814.04,3801.40,3801.60,6042.646
1710470160000,3812.15,3814.04,3801.40,3801.61,6058.500
1710470160000,3812.15,3814.04,3801.07,3801.60,6122.604
1710470160000,3812.15,3814.04,3801.07,3801.60,6128.301
1710470160000,3812.15,3814.04,3801.07,3801.20,6135.928
1710470160000,3812.15,3814.04,3801.01,3801.21,6199.848
1710470160000,3812.15,3814.04,3801.01,3802.05,6215.286
1710470160000,3812.15,3814.04,3801.01,3801.81,6216.097
1710470160000,3812.15,3814.04,3801.01,3801.61,6220.260
1710470160000,3812.15,3814.04,3801.01,3801.62,6222.070
1710470160000,3812.15,3814.04,3801.01,3801.54,6237.016
